imdb_name_id,DOB
218491,23-08-1943
218492,15-03-1930
218503,05-06-1905
218508,19-03-1905
218513,
218514,"1921 in Istanbul, Turkey"
218518,
218523,25-03-1931
218524,"1956 in Istanbul, Turkey"
218525,13-12-1921
218530,
218531,10-08-1969
218533,"1958 in Ankara, Turkey"
218537,"1939 in Athens, Greece"
218543,12-06-1955
218547,01-10-1964
218553,"1940 in Diyarbakir, Turkey"
218555,06-01-1959
218564,21-12-1946
218577,1878-08-20
218586,
218596,
218615,02-09-1964
218621,"1969 in Brooklyn, New York, USA"
218626,07-05-1901
218633,16-05-1950
218634,29-09-1935
218664,25-11-1970
218674,19-08-1963
218690,05-04-1973
218695,1968 in USA
218712,
218713,
218714,
218715,
218716,
218723,
218727,1895-06-24
218731,01-03-1929
218743,
218745,29-01-1936
218747,"1922 in Fermoy, County Cork, Ireland"
218760,
218764,11-04-1949
218770,19-12-1975
218773,
218778,05-03-1921
218781,09-12-1901
218787,03-08-1900
218798,
218810,25-04-1947
218817,01-09-1988
218832,1898-07-14
218837,1893-07-16
218840,05-06-1931
218843,15-10-1972
218844,24-01-1963
218845,02-07-1943
218849,30-05-1937
218851,17-04-1970
218855,15-07-1975
218866,1828-12-14
218884,1978 in France
218891,21-01-1924
218896,21-08-1939
218902,
218911,02-08-1944
218917,
218922,08-02-1931
218933,26-05-1939
218934,
218942,23-01-1950
218985,
219009,
219020,12-05-1922
219021,30-12-1937
219025,01-01-1926
219026,1956 in Taiwan
219028,
219032,
219039,19-06-1933
219043,12-06-1920
219045,"1938 in Pingtung, Taiwan"
219057,
219062,23-12-1909
219068,1894-01-10
219072,
219082,31-10-1928
219087,06-12-1901
219088,31-10-1963
219089,22-01-1913
219099,14-05-1966
219102,02-06-1939
219106,15-04-1964
219136,21-04-1946
219151,12-05-1943
219156,29-03-1946
219166,22-11-1916
219169,
219176,
219202,23-03-1965
219204,01-05-1954
219206,25-02-1966
219208,20-09-1949
219219,16-06-1905
219221,01-11-1915
219229,16-04-1945
219231,06-04-1929
219232,12-09-1953
219238,
219251,"1952 in Ankara, Turkey"
219253,"1922 in Istanbul, Turkey"
219264,
219265,
219270,
219275,
219281,25-11-1912
219285,
219292,25-07-1973
219301,22-10-1979
219308,16-04-1940
219309,
219322,
219329,
219332,
219336,22-02-1938
219342,29-05-1926
219364,
219369,
219381,21-01-1927
219388,
219396,27-03-1914
219424,
219428,1876-09-06
219430,16-12-1946
219456,25-01-1941
219468,1894-07-04
219491,
219510,
219520,
219525,
219528,26-04-1904
219530,
219532,18-05-1921
219550,
219551,17-11-1915
219558,30-10-1958
219587,
219607,
219613,
219616,
219622,
219625,07-08-1910
219638,
219654,
219664,
219666,1891-11-20
219670,
219673,
219690,23-11-1920
219702,
219703,
219717,06-03-1921
219720,14-10-1947
219728,
219729,
219741,07-01-1905
219748,14-04-1965
219752,
219757,05-05-1922
219758,
219769,
219775,18-08-1978
219783,1895-02-16
219796,
219799,
219802,
219804,02-06-1947
219820,
219821,1972
219825,20-03-1914
219827,
219830,08-12-1903
219835,20-01-1963
219838,
219844,05-05-1928
219845,
219881,13-06-1959
219926,04-09-1952
219929,
219930,1961
219931,
219939,25-02-1948
219943,03-05-1960
219946,30-01-1926
219947,
219953,21-06-1942
219959,07-05-1939
219961,
219964,
219965,
219966,
219967,27-01-1969
219968,02-11-1981
219971,19-10-1957
219990,21-03-1961
220007,
220013,
220015,05-08-1941
220016,07-04-1971
220017,18-06-1973
220019,06-07-1942
220021,
220031,01-06-1971
220045,
220055,
220080,1887-03-30
220094,25-12-1907
220097,
220100,
220108,
220127,14-11-1953
220131,1897-11-12
220133,02-12-1940
220142,22-04-1926
220143,
220146,14-05-1957
220149,17-02-1965
220165,
220183,29-08-1981
220204,1951 in Iran
220207,06-12-1928
220214,27-02-1980
220227,19-02-1929
220234,18-06-1934
220236,08-10-1954
220240,02-09-1962
220241,08-03-1932
220249,
220257,
220262,05-05-1937
220269,
220274,01-10-1964
220276,
220282,11-05-1947
220285,
220297,16-10-1953
220319,11-07-1921
220322,18-09-1909
220324,18-05-1926
220325,
220334,09-01-1941
220341,"1963 in Wels, Austria"
220343,1947
220346,10-08-1970
220347,14-02-1950
220348,30-03-1976
220357,
220383,13-12-1909
220388,12-07-1909
220406,
220407,07-02-1957
220408,
220419,07-01-1902
220421,24-02-1909
220435,
220438,
220448,18-01-1925
220450,02-11-1985
220454,
220461,
220465,
220469,23-03-1969
220473,
220480,
220484,
220492,
220496,
220497,c. 1913
220501,29-06-1955
220505,
220515,
220521,
220532,
220533,
220535,28-06-1948
220545,
220548,
220564,1891-05-20
220566,15-06-1918
220582,
220586,
220598,15-05-1953
220600,16-07-1966
220602,03-03-1955
220605,24-07-1916
220614,
220619,06-07-1967
220635,27-09-1960
220641,01-09-1938
220642,23-06-1961
220645,
220652,15-06-1957
220656,
220660,09-01-1946
220671,
220678,15-01-1966
220682,13-03-1971
220693,04-11-1914
220697,"1905 in Istanbul, Turkey"
220699,04-06-1968
220706,15-07-1969
220711,28-10-1960
220720,
220721,
220724,15-06-1936
220725,25-07-1903
220729,20-04-1954
220730,22-09-1927
220731,23-02-1910
220735,24-01-1948
220747,
220760,
220773,
220774,01-12-1961
220792,
220795,18-10-1934
220798,09-03-1976
220807,04-03-1953
220809,24-06-1937
220814,
220823,
220828,26-02-1937
220831,
220834,
220838,
220847,
220848,09-06-1912
220849,
220850,14-04-1922
220852,24-08-1920
220853,17-10-1920
220861,
220865,
220867,04-12-1965
220881,
220886,06-07-1953
220892,
220895,"1938 in Buenos Aires, Argentina"
220898,
220908,23-03-1945
220909,
220918,
220934,19-10-1985
220939,
220956,
220976,1958 in France
220979,1979
220984,"1949 in Warren, Ohio, USA"
220997,13-09-1923
221000,
221016,23-06-1920
221022,
221029,13-07-1956
221040,
221042,21-09-1944
221043,11-10-1976
221046,17-01-1980
221072,09-08-1961
221076,
221094,
221101,
221102,
221107,15-04-1930
221111,09-04-1943
221112,12-03-1967
221115,
221128,
221133,
221135,1886-02-01
221139,
221148,
221152,
221154,26-04-1957
221159,
221169,
221170,
221176,21-08-1941
221177,
221188,
221192,13-01-1968
221213,
221214,
221216,
221218,03-07-1958
221219,
221222,"1937 in Bombay, Bombay Presidency, British India"
221224,08-12-1975
221231,13-07-1940
221234,
221240,
221241,09-09-1951
221262,07-04-1961
221265,"1939 in Cambridge, Massachusetts, USA"
221285,
221291,29-10-1957
221292,
221298,1861-09-17
221306,16-03-1948
221314,
221321,12-10-1955
221331,
221334,05-03-1976
221366,
221385,07-04-1922
221393,23-06-1905
221407,
221423,1895-02-12
221434,
221436,
221437,
221442,31-05-1905
221447,
221454,14-11-1919
221488,1878-01-23
221491,20-07-1908
221493,12-06-1972
221494,
221497,
221501,
221508,22-10-1910
221515,04-04-1941
221517,"1930 in Havana, Cuba"
221527,28-12-1922
221528,09-09-1906
221543,
221554,02-09-1950
221588,28-02-1939
221591,13-06-1969
221599,01-07-1933
221611,31-10-1960
221612,
221613,
221615,13-07-1916
221620,14-07-1956
221628,
221630,01-10-1931
221631,24-04-1967
221638,
221649,1875-12-16
221652,
221662,
221678,
221710,03-10-1968
221711,25-02-1971
221716,
221745,19-04-1965
221746,
221754,12-07-1967
221762,
221797,07-11-1902
221805,
221806,
221814,
221822,03-05-1981
221831,
221835,19-11-1937
221843,
221844,01-06-1958
221853,1857-10-03
221859,
221864,16-10-1955
221865,1895-01-27
221880,01-09-1926
221883,1881-11-24
221885,08-04-1926
221886,22-12-1919
221896,
221902,27-09-1971
221903,16-12-1962
221915,
221924,
221927,
221955,14-03-1946
221959,05-04-1932
221960,24-09-1956
221967,
221971,
221982,
221988,12-10-1933
221991,17-10-1931
221995,
222002,
222018,13-11-1942
222020,31-10-1962
222025,"1970 in Nordheide, Lower Saxony, Germany"
222034,28-05-1965
222043,14-09-1950
222048,24-03-1953
222055,
222057,13-06-1952
222061,
222062,
222064,11-08-1974
222065,25-01-1913
222066,22-02-1979
222070,10-01-1926
222074,1890-09-16
222077,19-05-1952
222079,21-03-1906
222081,
222082,
222084,26-07-1966
222088,27-10-1975
222090,1892-11-17
222094,
222095,16-12-1943
222096,18-09-1901
222104,30-06-1946
222113,09-05-1946
222118,
222134,
222138,19-08-1967
222142,
222143,30-11-1970
222144,
222145,20-05-1954
222147,
222148,
222150,
222154,
222157,18-12-1912
222158,
222160,1943
222164,1890-06-27
222175,10-11-1972
222181,
222182,06-04-1954
222200,
222203,26-09-1959
222204,21-05-1974
222218,
222219,
222250,24-09-1969
222262,
222266,
222272,
222273,
222284,03-03-1952
222296,
222313,
222314,
222325,
222329,02-08-1953
222332,
222336,27-07-1976
222341,
222354,1884-09-22
222358,27-08-1925
222365,
222381,13-06-1942
222383,
222384,04-03-1937
222394,27-11-1940
222407,"1851 in Louisiana, USA"
222409,"1955 in Paris, France"
222418,
222422,
222426,02-04-1969
222427,
222428,
222432,24-08-1927
222438,"1925 in Barisal, Bengal Presidency, British India"
222444,"1914 in Bhagalpur, Bihar and Orissa Province, British India"
222447,1872
222453,08-10-1933
222471,
222487,
222489,1912
222494,"1923 in Shiuri, Bengal, India"
222519,25-05-1916
222533,
222541,
222544,
222545,13-04-1931
222552,
222553,
222556,09-10-1902
222563,05-01-1975
222564,
222566,18-01-1970
222570,14-10-1951
222576,07-07-1940
222578,
222584,
222589,
222591,
222593,
222594,
222596,07-10-1905
222601,
222609,22-06-1960
222615,
222627,20-11-1910
222631,
222643,21-08-1949
222649,
222665,11-06-1970
222676,
222695,24-09-1931
222714,29-05-1953
222738,02-11-1969
222743,
222748,
222752,"1948 in Dublin, Irish Free State"
222754,
222755,13-09-1951
222757,27-11-1948
222778,
222781,
222782,26-02-1930
222789,08-10-1907
222795,
222797,1894-02-07
222798,
222829,02-05-1978
222835,05-04-1947
222857,21-10-1946
222873,23-05-1931
222878,11-12-1926
222881,05-12-1951
222883,11-05-1970
222886,1964
222888,29-05-1949
222890,
222892,04-07-1979
222893,
222894,
222898,27-09-1960
222904,17-09-1941
222917,
222919,
222922,10-05-1964
222928,
222933,14-10-1965
222936,
222954,02-06-1929
222973,26-03-1947
222976,
222985,
222986,10-01-1930
223002,10-10-1972
223005,1883-06-24
223014,29-01-1909
223026,18-07-1942
223029,19-03-1976
223033,26-01-1947
223037,
223038,
223041,
223047,
223051,
223052,
223056,03-12-1907
223059,
223070,
223103,1939 in New Zealand
223112,
223119,1945
223123,
223135,
223144,
223157,03-06-1924
223162,
223172,
223176,10-07-1972
223180,22-07-1969
223188,
223190,26-09-1912
223202,
223207,19-05-1900
223213,23-04-1949
223220,
223221,25-07-1905
223235,13-10-1959
223238,30-11-1921
223248,14-02-1909
223249,
223250,03-06-1950
223266,06-08-1917
223274,1976 in Belgium
223290,09-04-1917
223296,1879-12-21
223307,02-08-1925
223311,
223315,16-12-1959
223316,
223317,12-06-1927
223320,"1943 in Pontiac, Michigan, USA"
223323,
223326,19-07-1944
223330,09-12-1912
223331,15-11-1927
223335,
223338,
223354,"1913 in Mymensingh, Bengal Presidency, British India"
223359,14-04-1965
223372,05-11-1909
223381,
223383,
223384,06-07-1912
223386,1973 in Germany
223388,
223395,
223403,
223404,
223411,18-11-1943
223412,26-06-1940
223425,
223447,04-11-1948
223453,27-04-1953
223456,27-04-1928
223464,28-11-1976
223466,
223475,
223476,
223482,
223485,
223494,
223499,"1977 in Bombay, India"
223505,19-05-1946
223506,20-09-1960
223510,
223518,15-05-1978
223521,
223522,
223523,1955
223524,
223525,13-06-1923
223526,
223527,01-05-1984
223532,
223534,
223540,"1955 in Thies, Senegal"
223551,
223556,25-08-1910
223560,
223561,"1968 in San Francisco, California, USA"
223563,18-04-1962
223564,
223577,
223580,
223581,30-11-1918
223582,02-11-1926
223585,"1944 in Bombay, India"
223591,24-09-1921
223592,
223595,1934 in France
223602,
223606,
223619,17-06-1926
223622,27-04-1921
223626,
223635,29-09-1940
223636,
223639,
223640,
223649,
223650,
223652,03-06-1945
223656,
223664,23-07-1970
223666,
223672,29-05-1939
223677,
223691,15-12-1911
223695,10-05-1965
223712,
223715,
223737,
223738,07-06-1954
223740,10-06-1980
223742,
223748,20-01-1946
223749,
223751,"1948 in Rome, Lazio, Italy"
223754,15-08-1955
223755,
223775,
223791,03-04-1911
223804,
223811,
223817,01-12-1968
223825,17-05-1951
223827,25-03-1970
223835,
223844,
223847,16-06-1911
223855,
223862,18-09-1932
223865,1860-03-12
223867,
223884,11-02-1910
223886,
223887,
223895,30-12-1956
223900,
223913,04-04-1945
223919,
223920,05-09-1941
223924,19-02-1949
223928,17-09-1943
223939,
223943,1896-12-23
223953,29-01-1953
223954,15-02-1902
223956,
223960,
223964,11-01-1932
223969,
223973,04-09-1978
223981,
223986,06-09-1952
223988,
223990,04-03-1938
223994,
224003,
224005,
224007,04-09-1968
224012,
224020,20-08-1975
224026,
224040,"1904 in Sommatino, Sicily"
224059,18-01-1922
224071,
224075,09-07-1960
224076,13-09-1918
224079,21-10-1941
224084,06-04-1972
224086,18-07-1940
224099,10-08-1946
224104,
224116,
224125,
224129,28-02-1948
224145,21-03-1956
224149,
224154,
224157,06-11-1932
224164,16-06-1953
224167,
224187,1941
224188,15-09-1971
224191,
224197,
224199,
224214,12-06-1947
224217,
224225,05-04-1968
224243,
224247,
224250,
224257,
224261,02-04-1963
224265,
224272,05-10-1924
224273,
224284,
224285,
224286,
224290,
224294,
224301,16-06-1932
224315,30-01-1932
224325,
224331,15-12-1972
224334,
224337,
224342,
224345,
224360,
224362,
224375,
224386,
224391,20-09-1972
224395,29-08-1937
224403,
224406,
224408,
224409,21-02-1917
224410,
224426,
224439,13-09-1949
224441,24-12-1949
224460,
224466,
224495,19-05-1902
224501,
224502,08-08-1934
224511,
224515,17-02-1955
224526,
224530,
224532,"1969 in Kfar Saba, Israel"
224533,
224534,
224537,13-12-1946
224539,
224543,1895-06-09
224545,08-02-1902
224551,
224555,
224565,09-05-1975
224569,15-11-1920
224570,10-04-1946
224602,02-02-1900
224605,
224606,
224616,07-01-1977
224628,
224634,27-06-1920
224637,c. 1894
224652,
224656,
224659,26-03-1962
224670,
224679,17-12-1936
224683,
224685,20-05-1972
224689,
224695,
224702,
224703,20-07-1967
224712,30-07-1958
224730,
224739,
224765,30-01-1959
224770,1897-02-06
224780,
224782,
224786,"1911 in Agios Lavrendios, Volos, Greece"
224788,
224791,
224795,
224796,
224801,"1969 in Xi'an, Shaanxi, China"
224821,
224822,
224880,05-10-1927
224887,11-04-1977
224911,
224916,
224917,23-11-1911
224919,
224927,
224928,20-04-1954
224929,11-04-1968
224931,
224933,25-02-1940
224937,
224941,24-01-1972
224968,
224977,
224988,06-10-1908
224989,
225008,
225010,30-12-1958
225019,
225034,
225042,14-11-1941
225055,"1932 in Manila, Philippines"
225068,
225073,12-12-1933
225078,
225103,12-08-1917
225109,
225118,29-09-1939
225128,09-04-1929
225131,13-12-1958
225134,
225138,15-01-1923
225141,05-10-1911
225144,
225146,c. 1957
225161,
225164,15-11-1976
225185,06-11-1937
225187,1972 in Spain
225189,06-07-1962
225191,21-04-1940
225200,
225216,20-10-1933
225225,
225235,
225240,15-10-1969
225246,01-02-1978
225255,20-11-1920
225257,
225259,"1957 in Vancouver, British Columbia, Canada"
225266,
225269,23-08-1952
225275,
225279,21-03-1953
225283,1898
225284,
225310,
225317,
225323,
225328,
225332,18-06-1965
225337,10-05-1915
225342,1888-04-07
225344,
225379,03-08-1971
225389,
225391,
225398,03-02-1924
225410,
225416,25-06-1951
225419,25-07-1933
225424,
225442,
225449,
225454,
225457,
225458,1880-11-23
225460,29-09-1961
225463,02-02-1923
225466,14-08-1960
225469,1882-05-12
225482,
225483,"1971 in East Kilbride, Scotland, UK"
225503,07-08-1958
225512,25-05-1902
225516,
225520,
225531,
225542,
225549,20-10-1948
225555,16-11-1903
225565,
225579,26-02-1943
225582,
225601,
225604,05-05-1928
225610,29-10-1975
225614,"1945 in Isleworth, London, England, UK"
225621,
225625,17-09-1979
225649,13-08-1916
225669,
225672,
225679,03-12-1967
225681,
225698,
225704,18-01-1920
225710,
225712,
225728,
225733,
225734,03-02-1949
225741,11-09-1936
225746,01-11-1957
225766,29-12-1960
225767,30-07-1941
225769,28-07-1949
225779,21-12-1902
225784,1713-10-05
225789,
225798,
225803,25-09-1943
225818,
225820,05-12-1934
225830,
225864,
225867,16-09-1978
225868,
225869,
225871,17-12-1968
225899,26-07-1968
225905,1861-09-28
225913,"1949 in Havana, Cuba"
225914,"1943 in Madrid, Spain"
225916,18-09-1966
225919,
225920,
225921,14-12-1942
225935,19-05-1940
225938,28-09-1970
225942,04-12-1924
225944,04-01-1976
225947,
225954,1940
225963,01-05-1950
225965,1896-08-14
225966,
225974,
226006,14-01-1903
226016,12-01-1959
226022,
226028,
226030,12-03-1964
226037,
226073,
226080,27-06-1979
226087,1882-11-20
226097,
226109,10-02-1905
226112,
226143,
226144,20-11-1945
226146,06-04-1913
226148,1967
226151,"1972 in Winschoten, Groningen, Netherlands"
226158,1899-12-30
226170,1885-10-07
226189,1893-07-15
226191,09-05-1961
226192,21-08-1915
226193,
226195,
226200,22-06-1944
226201,22-05-1929
226202,30-10-1964
226210,01-08-1965
226214,
226230,27-08-1960
226231,30-04-1939
226239,21-10-1941
226243,
226244,04-10-1930
226261,
226273,14-04-1903
226274,
226278,1889-03-28
226303,21-09-1964
226310,
226322,25-10-1953
226323,
226326,11-01-1944
226328,
226332,27-02-1901
226336,1896-09-08
226337,07-12-1901
226343,22-05-1906
226350,10-02-1971
226361,
226383,
226386,11-02-1966
226387,1889-11-26
226391,1884-12-24
226407,
226409,
226415,
226421,
226423,17-10-1967
226439,17-03-1972
226446,20-10-1916
226447,25-07-1971
226480,
226501,18-10-1903
226502,1879-06-09
226505,
226535,18-08-1959
226538,08-12-1909
226543,
226544,20-10-1938
226547,
226558,
226569,
226580,
226581,1884-10-22
226583,09-09-1939
226586,
226587,
226589,
226597,01-10-1979
226607,19-06-1948
226613,"1967 in Hastings, East Sussex, England, UK"
226619,02-06-1977
226623,
226624,
226626,22-12-1947
226646,
226666,
226674,02-08-1952
226676,
226688,08-04-1917
226690,1889-02-24
226691,
226693,28-02-1944
226694,
226696,
226698,14-11-1922
226699,01-08-1953
226705,
226708,18-01-1931
226720,27-07-1960
226721,"1966 in Santa Barbara, California, USA"
226727,08-09-1952
226748,
226755,
226756,
226770,27-10-1968
226771,"1955 in Chennai, Tamilnadu, India"
226773,27-05-1924
226778,
226784,30-03-1970
226813,24-11-1964
226817,21-04-1991
226819,"1964 in England, UK"
226820,27-03-1957
226843,
226844,
226846,
226850,
226856,15-07-1948
226858,17-03-1903
226863,03-11-1955
226873,29-09-1962
226879,1896-08-05
226887,17-07-1917
226888,1897-05-07
226889,23-10-1932
226896,11-01-1941
226907,"1908 in Haifa, Palestine [now Israel]"
226908,19-02-1929
226936,
226946,28-07-1923
226947,14-04-1930
226951,
226967,1893-09-28
226976,1953
226977,
227003,31-05-1963
227011,
227020,1884-07-13
227021,1876-06-19
227029,25-09-1940
227039,13-10-1939
227042,15-06-1926
227046,
227047,
227048,
227050,16-10-1951
227051,
227055,
227058,
227059,
227062,1889-02-13
227068,
227081,
227089,"1878 in Burlington, Iowa, USA"
227111,
227117,1891-02-18
227122,1895-06-12
227142,
227172,
227178,
227179,14-05-1917
227187,08-12-1947
227192,
227196,
227234,
227237,
227239,
227254,27-01-1917
227279,28-02-1944
227282,04-11-1965
227291,
227299,
227301,
227302,06-03-1942
227312,
227313,27-12-1932
227317,28-12-1973
227327,15-08-1929
227332,01-08-1968
227337,
227343,
227347,20-04-1941
227348,
227357,
227358,27-04-1908
227367,
227374,
227389,
227392,28-05-1949
227396,24-06-1937
227399,02-01-1922
227401,21-10-1921
227406,28-05-1954
227459,
227460,22-08-1921
227461,
227467,25-06-1909
227481,21-04-1914
227483,"1943 in Melbourne, Victoria, Australia"
227486,05-04-1965
227488,18-07-1939
227489,
227492,
227499,
227502,
227514,27-03-1902
227517,
227533,"1942 in Fatih, Istanbul, Turkey"
227540,
227557,1897
227570,15-10-1962
227571,06-10-1912
227576,28-11-1962
227591,04-06-1911
227597,
227598,1885-04-17
227605,
227617,"1936 in Jiangsu Province, China"
227621,16-12-1959
227624,
227625,
227628,
227629,
227631,
227635,03-11-1954
227644,1887-12-28
227647,27-11-1930
227648,
227657,22-07-1971
227661,06-09-1940
227669,31-07-1956
227677,19-07-1940
227678,
227681,24-03-1972
227693,
227704,07-08-1957
227708,01-01-1934
227710,22-12-1983
227726,
227728,
227735,25-03-1945
227736,19-10-1951
227739,"1963 in Porto Alegre, Rio Grande do Sul, Brazil"
227745,
227753,08-08-1965
227759,11-06-1969
227762,24-01-1928
227769,
227770,
227771,23-05-1969
227779,
227781,
227785,27-04-1906
227808,
227821,26-05-1928
227822,"1968 in Philadelphia, Pennsylvania, USA"
227825,27-12-1908
227827,06-08-1959
227829,"1968 in Düren, North Rhine-Westphalia, Germany"
227831,
227842,
227845,"1968 in Singen, Baden-Württemberg, Germany"
227855,19-03-1933
227867,22-12-1973
227870,
227872,23-11-1935
227875,10-07-1942
227878,20-10-1947
227885,
227888,25-05-1962
227894,21-02-1970
227899,
227911,
227919,"c. 1881 in Boston, Massachusetts, USA"
227923,
227938,
227945,
227946,1877-10-13
227958,01-10-1966
227967,28-09-1951
227968,27-01-1953
227972,28-05-1934
227973,28-05-1934
227992,29-07-1960
227994,28-05-1934
227997,
228006,28-05-1934
228009,
228011,
228012,
228013,23-01-1945
228025,
228026,
228027,
228028,
228033,
228037,
228040,
228069,
228070,14-05-1924
228072,
228086,
228087,
228092,10-12-1961
228099,18-02-1926
228112,
228113,
228116,
228122,
228126,
228136,10-05-1937
228145,
228147,09-11-1956
228161,15-03-1979
228163,29-04-1984
228171,13-11-1974
228184,
228189,
228190,01-07-1944
228201,
228218,
228226,17-05-1943
228229,
228233,1898-04-12
228234,22-08-1929
228256,
228262,
228264,05-03-1966
228266,
228277,25-06-1938
228297,
228300,02-02-1940
228318,
228325,
228327,
228336,12-01-1934
228338,02-01-1943
228340,
228341,
228342,
228353,22-02-1907
228356,25-08-1982
228358,
228374,
228375,
228391,18-12-1933
228400,
228407,01-12-1933
228413,13-05-1931
228418,
228420,
228427,26-08-1912
228428,
228435,
228449,
228455,
228457,29-01-1933
228476,04-10-1949
228479,
228489,15-06-1948
228491,18-10-1939
228492,02-11-1927
228498,08-08-1992
228499,14-12-1918
228515,
228527,17-04-1927
228529,1865-01-06
228533,
228542,"1977 in Gießen, Germany"
228568,
228573,"1967 in Hannover, Lower Saxony, Germany"
228587,"1962 in Hamburg, Germany"
228588,20-11-1956
228614,
228617,
228621,
228624,19-03-1918
228633,
228644,
228649,"1904 in Cape Town, South Africa"
228677,10-05-1958
228678,02-07-1955
228680,
228685,
228686,12-07-1936
228690,
228693,1876-01-24
228701,03-01-1956
228703,
228706,05-06-1904
228715,1893-07-18
228718,08-05-1935
228722,06-12-1923
228725,10-02-1914
228738,
228742,
228746,1864-01-11
228762,
228772,
228773,
228776,1895-12-10
228795,01-05-1939
228817,
228850,
228852,
228853,06-04-1931
228856,
228857,
228858,
228863,1893-07-14
228871,1935 in England
228874,
228875,06-06-1930
228878,"1965 in Birmingham, England, UK"
228880,
228882,
228887,04-04-1963
228895,
228905,22-01-1910
228908,
228947,
228950,
228955,1897-12-25
228970,05-11-1935
229018,11-10-1961
229024,
229025,
229026,08-06-1961
229029,07-02-1942
229035,
229037,
229041,1928 in Philippines
229042,06-09-1976
229054,"1954 in Miskolc, Hungary"
229062,24-02-1952
229063,
229066,
229067,"1944 in Tehran, Iran"
229073,
229082,01-03-1905
229083,1932
229084,30-09-1965
229105,
229106,27-11-1943
229111,20-02-1923
229114,
229119,22-07-1950
229121,
229139,
229144,
229161,05-09-1920
229164,
229170,
229171,
229172,03-06-1949
229177,1948
229182,27-11-1968
229183,
229184,
229187,
229188,
229194,05-07-1949
229200,09-04-1948
229205,26-09-1922
229210,28-07-1924
229214,01-11-1952
229215,
229228,
229232,23-03-1953
229234,01-12-1978
229235,06-05-1924
229242,
229248,
229250,1888-02-08
229260,30-09-1927
229261,05-12-1976
229263,14-11-1970
229268,03-04-1923
229270,18-04-1962
229283,30-01-1934
229284,29-01-1914
229295,08-01-1952
229301,28-05-1962
229309,04-12-1964
229314,09-07-1974
229316,01-04-1939
229319,
229321,07-11-1938
229323,"1915 in Niksic, Montenegro, Yugoslavia [now Montenegro]"
229335,
229339,
229351,10-01-1958
229352,29-09-1968
229355,08-08-1960
229361,25-08-1951
229378,29-05-1927
229379,30-07-1915
229380,17-04-1962
229385,
229388,
229390,29-10-1942
229400,
229405,
229407,
229415,29-10-1930
229416,
229422,18-12-1970
229424,04-09-1908
229480,25-04-1972
229481,03-07-1901
229489,01-03-1928
229490,06-03-1951
229492,02-01-1972
229498,
229520,
229544,20-09-1972
229549,19-12-1967
229554,
229561,16-09-1936
229564,15-01-1966
229569,12-08-1944
229570,
229584,30-06-1967
229585,16-03-1939
229597,
229603,01-07-1976
229606,
229620,
229635,
229638,29-07-1939
229641,
229644,24-12-1958
229652,1957
229655,
229662,
229664,1885-02-23
229665,14-02-1971
229666,
229668,02-06-1932
229681,03-04-1959
229694,23-06-1969
229695,25-03-1970
229696,25-03-1970
229697,16-09-1919
229705,1963
229708,
229710,
229711,
229719,27-04-1941
229721,27-06-1976
229732,30-10-1917
229733,03-06-1963
229741,08-03-1942
229746,
229753,
229755,
229759,
229769,09-07-1922
229771,1914
229780,01-08-1948
229786,
229789,14-10-1945
229798,28-04-1927
229800,
229801,
229805,22-10-1933
229809,02-09-1921
229810,11-09-1961
229814,
229829,26-12-1964
229833,23-01-1906
229838,02-06-1958
229843,15-03-1930
229847,15-11-1960
229849,31-05-1948
229858,
229859,02-05-1969
229860,06-05-1947
229861,
229866,17-08-1963
229874,24-12-1908
229878,15-11-1935
229886,29-04-1949
229889,09-09-1973
229905,
229906,02-10-1920
229914,1952 in Australia
229923,12-08-1966
229928,07-12-1963
229930,19-07-1964
229937,
229939,14-05-1947
229943,14-08-1934
229955,19-02-1941
229957,25-02-1974
229958,03-02-1975
229959,
229962,"1948 in Vigo, Pontevedra, Galicia, Spain"
229971,
229983,
229984,
229992,
229994,
230022,20-03-1932
230029,25-03-1942
230032,09-10-1968
230039,06-01-1931
230045,14-04-1955
230058,
230064,
230068,29-12-1911
230069,
230073,05-08-1907
230079,09-04-1944
230107,
230109,
230125,
230130,03-12-1956
230132,
230141,10-08-1922
230153,
230155,15-02-1970
230157,
230182,28-08-1921
230187,
230188,1867-10-18
230196,18-08-1910
230206,
230215,
230243,10-12-1964
230256,
230267,01-12-1948
230279,
230286,
230290,
230294,11-10-1907
230306,17-05-1978
230307,
230315,
230317,02-07-1952
230335,25-02-1953
230352,
230354,
230357,
230361,
230368,24-04-1921
230371,
230373,21-05-1972
230378,05-02-1974
230385,
230386,
230388,23-12-1953
230392,
230397,
230398,
230408,24-02-1942
230411,10-05-1965
230416,05-07-1935
230422,
230433,08-12-1940
230449,
230462,1858-01-27
230464,17-06-1920
230472,01-03-1937
230475,
230476,
230478,
230479,08-02-1920
230480,02-11-1931
230483,01-08-1953
230507,27-02-1957
230510,
230514,
230515,
230521,
230525,24-08-1976
230528,09-09-1931
230547,
230568,1889-02-02
230577,17-12-1966
230599,
230627,10-07-1966
230629,27-01-1946
230638,1897-04-08
230644,
230645,
230648,27-05-1938
230649,02-12-1960
230655,30-03-1982
230666,05-12-1970
230669,
230674,08-08-1956
230692,"1920 in Whitechapel, London, England, UK"
230693,08-06-1973
230695,15-03-1944
230696,09-01-1975
230697,04-09-1982
230707,
230721,23-05-1959
230726,25-04-1972
230734,28-05-1901
230735,
230738,11-06-1937
230746,
230752,
230768,
230769,
